voltage_YSR_1_32A	absJ_YSR_1_32A	J_YSR_1_32A	current_YSR_1_32A	time_YSR_1_32A
-1.000000E-1	5.551424E+0	-5.551424E+0	-2.153125E-5	6.564062E+1
-1.500000E-1	8.329135E+0	-8.329135E+0	-3.230463E-5	6.582813E+1
-2.000000E-1	1.110359E+1	-1.110359E+1	-4.306536E-5	6.601660E+1
-2.500000E-1	1.387670E+1	-1.387670E+1	-5.382091E-5	6.620508E+1
-3.000000E-1	1.665556E+1	-1.665556E+1	-6.459876E-5	6.639258E+1
-3.500000E-1	1.943453E+1	-1.943453E+1	-7.537699E-5	6.658105E+1
-4.000000E-1	2.221447E+1	-2.221447E+1	-8.615902E-5	6.676953E+1
-4.500000E-1	2.498804E+1	-2.498804E+1	-9.691635E-5	6.695703E+1
-5.000000E-1	2.775213E+1	-2.775213E+1	-1.076369E-4	6.752832E+1
-5.000000E-1	2.775190E+1	-2.775190E+1	-1.076360E-4	6.771680E+1
-4.500000E-1	2.498685E+1	-2.498685E+1	-9.691175E-5	6.809668E+1
-4.000000E-1	2.221315E+1	-2.221315E+1	-8.615393E-5	6.828418E+1
-3.500000E-1	1.943319E+1	-1.943319E+1	-7.537180E-5	6.847266E+1
-3.000000E-1	1.665418E+1	-1.665418E+1	-6.459338E-5	6.866016E+1
-2.500000E-1	1.387556E+1	-1.387556E+1	-5.381647E-5	6.884863E+1
-2.000000E-1	1.110250E+1	-1.110250E+1	-4.306114E-5	6.903711E+1
-1.500000E-1	8.328096E+0	-8.328096E+0	-3.230060E-5	6.922461E+1
-1.000000E-1	5.550346E+0	-5.550346E+0	-2.152707E-5	6.941309E+1
-5.000000E-2	2.771503E+0	-2.771503E+0	-1.074930E-5	6.960059E+1
0.000000E+0	1.095535E-5	1.095535E-5	4.249043E-11	7.088281E+1
0.000000E+0	6.719411E-6	6.719411E-6	2.606130E-11	7.140723E+1
5.000000E-2	2.787251E+0	2.787251E+0	1.081038E-5	7.198242E+1
1.000000E-1	5.566358E+0	5.566358E+0	2.158917E-5	7.216992E+1
1.500000E-1	8.344654E+0	8.344654E+0	3.236482E-5	7.235840E+1
2.000000E-1	1.111961E+1	1.111961E+1	4.312751E-5	7.254590E+1
2.500000E-1	1.389347E+1	1.389347E+1	5.388595E-5	7.273438E+1
