voltage_YSR_1_31B	absJ_YSR_1_31B	J_YSR_1_31B	current_YSR_1_31B	time_YSR_1_31B
-5.000000E-1	7.229285E-6	-7.229285E-6	-2.803885E-11	1.888018E+2
-4.500000E-1	5.384770E-6	-5.384770E-6	-2.088488E-11	1.893252E+2
-4.000000E-1	3.747790E-6	-3.747790E-6	-1.453584E-11	1.898486E+2
-3.500000E-1	2.255542E-6	-2.255542E-6	-8.748141E-12	1.903721E+2
-3.000000E-1	8.117655E-7	-8.117655E-7	-3.148440E-12	1.908955E+2
-2.500000E-1	6.671127E-7	6.671127E-7	2.587403E-12	1.914189E+2
-2.000000E-1	1.969654E-6	1.969654E-6	7.639320E-12	1.919424E+2
-1.500000E-1	3.406847E-6	3.406847E-6	1.321349E-11	1.924658E+2
-1.000000E-1	4.672344E-6	4.672344E-6	1.812173E-11	1.929893E+2
-5.000000E-2	6.032294E-6	6.032294E-6	2.339631E-11	1.935127E+2
0.000000E+0	7.392525E-6	7.392525E-6	2.867198E-11	1.940361E+2
0.000000E+0	7.030165E-6	7.030165E-6	2.726656E-11	1.945605E+2
5.000000E-2	8.507101E-6	8.507101E-6	3.299487E-11	1.950840E+2
1.000000E-1	9.817872E-6	9.817872E-6	3.807871E-11	1.956074E+2
1.500000E-1	1.120607E-5	1.120607E-5	4.346286E-11	1.961309E+2
2.000000E-1	1.249384E-5	1.249384E-5	4.845748E-11	1.966543E+2
2.500000E-1	1.369803E-5	1.369803E-5	5.312794E-11	1.971777E+2
3.000000E-1	1.508266E-5	1.508266E-5	5.849824E-11	1.977012E+2
3.500000E-1	1.598155E-5	1.598155E-5	6.198458E-11	1.982246E+2
4.000000E-1	1.671101E-5	1.671101E-5	6.481383E-11	1.987480E+2
4.500000E-1	1.754294E-5	1.754294E-5	6.804046E-11	1.993535E+2
5.000000E-1	1.747668E-5	1.747668E-5	6.778347E-11	2.002490E+2
5.000000E-1	1.830585E-5	1.830585E-5	7.099943E-11	2.008555E+2
4.500000E-1	1.667299E-5	1.667299E-5	6.466634E-11	2.017500E+2
4.000000E-1	1.613398E-5	1.613398E-5	6.257578E-11	2.022734E+2
3.500000E-1	1.499786E-5	1.499786E-5	5.816934E-11	2.027969E+2
3.000000E-1	1.340715E-5	1.340715E-5	5.199974E-11	2.033203E+2
2.500000E-1	1.194042E-5	1.194042E-5	4.631102E-11	2.038438E+2
2.000000E-1	1.059306E-5	1.059306E-5	4.108529E-11	2.043672E+2
1.500000E-1	9.195009E-6	9.195009E-6	3.566293E-11	2.048906E+2
1.000000E-1	7.886553E-6	7.886553E-6	3.058807E-11	2.054141E+2
5.000000E-2	6.549519E-6	6.549519E-6	2.540237E-11	2.059375E+2
0.000000E+0	5.220109E-6	5.220109E-6	2.024624E-11	2.064609E+2
-5.000000E-2	3.945549E-6	3.945549E-6	1.530285E-11	2.069844E+2
-1.000000E-1	2.610542E-6	2.610542E-6	1.012501E-11	2.075078E+2
-1.500000E-1	1.413130E-6	1.413130E-6	5.480838E-12	2.080312E+2
-2.000000E-1	4.056161E-8	4.056161E-8	1.573186E-13	2.085547E+2
-2.500000E-1	8.261174E-7	-8.261174E-7	-3.204104E-12	2.090781E+2
-3.000000E-1	2.497108E-6	-2.497108E-6	-9.685058E-12	2.096016E+2
-3.500000E-1	3.866756E-6	-3.866756E-6	-1.499725E-11	2.101250E+2
-4.000000E-1	4.993243E-6	-4.993243E-6	-1.936634E-11	2.106484E+2
-4.500000E-1	6.343821E-6	-6.343821E-6	-2.460457E-11	2.111719E+2
-5.000000E-1	7.499136E-6	-7.499136E-6	-2.908547E-11	2.116953E+2
-5.000000E-1	7.245773E-6	-7.245773E-6	-2.810280E-11	2.122187E+2
-4.500000E-1	5.395921E-6	-5.395921E-6	-2.092813E-11	2.127422E+2
-4.000000E-1	3.847053E-6	-3.847053E-6	-1.492083E-11	2.132656E+2
-3.500000E-1	2.329105E-6	-2.329105E-6	-9.033455E-12	2.137891E+2
-3.000000E-1	8.211044E-7	-8.211044E-7	-3.184661E-12	2.143125E+2
-2.500000E-1	5.061434E-7	5.061434E-7	1.963082E-12	2.148359E+2
-2.000000E-1	1.953960E-6	1.953960E-6	7.578452E-12	2.153594E+2
-1.500000E-1	3.262294E-6	3.262294E-6	1.265284E-11	2.158828E+2
-1.000000E-1	4.596719E-6	4.596719E-6	1.782842E-11	2.164063E+2
-5.000000E-2	5.952114E-6	5.952114E-6	2.308533E-11	2.169297E+2
0.000000E+0	7.166395E-6	7.166395E-6	2.779493E-11	2.174531E+2
0.000000E+0	6.973818E-6	6.973818E-6	2.704802E-11	2.179775E+2
5.000000E-2	8.326580E-6	8.326580E-6	3.229472E-11	2.185010E+2
1.000000E-1	9.738416E-6	9.738416E-6	3.777054E-11	2.190244E+2
1.500000E-1	1.099286E-5	1.099286E-5	4.263590E-11	2.195479E+2
2.000000E-1	1.228619E-5	1.228619E-5	4.765211E-11	2.200713E+2
2.500000E-1	1.362899E-5	1.362899E-5	5.286016E-11	2.205947E+2
3.000000E-1	1.480076E-5	1.480076E-5	5.740489E-11	2.211182E+2
3.500000E-1	1.592553E-5	1.592553E-5	6.176733E-11	2.216416E+2
4.000000E-1	1.586260E-5	1.586260E-5	6.152323E-11	2.222471E+2
4.500000E-1	1.686077E-5	1.686077E-5	6.539465E-11	2.231426E+2
5.000000E-1	1.780550E-5	1.780550E-5	6.905881E-11	2.236660E+2
5.000000E-1	1.776121E-5	1.776121E-5	6.888703E-11	2.241895E+2
4.500000E-1	1.655134E-5	1.655134E-5	6.419454E-11	2.247949E+2
4.000000E-1	1.579498E-5	1.579498E-5	6.126099E-11	2.256904E+2
3.500000E-1	1.481624E-5	1.481624E-5	5.746494E-11	2.262139E+2
3.000000E-1	1.329928E-5	1.329928E-5	5.158139E-11	2.267373E+2
2.500000E-1	1.183302E-5	1.183302E-5	4.589449E-11	2.272607E+2
2.000000E-1	1.039832E-5	1.039832E-5	4.032998E-11	2.277842E+2
1.500000E-1	9.074318E-6	9.074318E-6	3.519483E-11	2.283076E+2
1.000000E-1	7.718780E-6	7.718780E-6	2.993736E-11	2.288311E+2
5.000000E-2	6.404058E-6	6.404058E-6	2.483820E-11	2.293545E+2
0.000000E+0	5.111482E-6	5.111482E-6	1.982493E-11	2.298779E+2
-5.000000E-2	3.781416E-6	3.781416E-6	1.466626E-11	2.304014E+2
-1.000000E-1	2.554204E-6	2.554204E-6	9.906506E-12	2.309248E+2
-1.500000E-1	1.208869E-6	1.208869E-6	4.688611E-12	2.314482E+2
-2.000000E-1	3.446092E-8	3.446092E-8	1.336570E-13	2.319717E+2
-2.500000E-1	1.324385E-6	-1.324385E-6	-5.136641E-12	2.324951E+2
-3.000000E-1	2.588422E-6	-2.588422E-6	-1.003922E-11	2.330186E+2
-3.500000E-1	3.780855E-6	-3.780855E-6	-1.466408E-11	2.335420E+2
-4.000000E-1	5.132397E-6	-5.132397E-6	-1.990605E-11	2.340654E+2
-4.500000E-1	6.283174E-6	-6.283174E-6	-2.436935E-11	2.345889E+2
-5.000000E-1	7.647105E-6	-7.647105E-6	-2.965937E-11	2.351123E+2
-5.000000E-1	7.305454E-6	-7.305454E-6	-2.833427E-11	2.356357E+2
-4.500000E-1	5.476506E-6	-5.476506E-6	-2.124068E-11	2.361592E+2
-4.000000E-1	3.849739E-6	-3.849739E-6	-1.493125E-11	2.366826E+2
-3.500000E-1	2.315282E-6	-2.315282E-6	-8.979845E-12	2.372061E+2
-3.000000E-1	9.514910E-7	-9.514910E-7	-3.690367E-12	2.377295E+2
-2.500000E-1	5.070595E-7	5.070595E-7	1.966635E-12	2.382529E+2
-2.000000E-1	1.861730E-6	1.861730E-6	7.220738E-12	2.387764E+2
-1.500000E-1	3.146900E-6	3.146900E-6	1.220528E-11	2.392998E+2
-1.000000E-1	4.550537E-6	4.550537E-6	1.764930E-11	2.398232E+2
-5.000000E-2	5.772166E-6	5.772166E-6	2.238740E-11	2.403467E+2
0.000000E+0	7.165825E-6	7.165825E-6	2.779272E-11	2.408701E+2
